05/10/20 11:03:53 PM,4183,,,,,R,,,,
05/10/20 11:05:38 PM,4183,,,,,R,,,,
07/10/20 10:11:49 PM,4056,,,,,R,,,,
07/10/20 10:15:52 PM,4057,,,,,R,,,,
07/10/20 10:17:39 PM,4056,,,,,R,,,,
07/10/20 10:24:01 PM,4056,,,,,R,,,,
07/10/20 10:36:33 PM,4057,,,,,,309,186,4,,,,
07/10/20 10:58:18 PM,4057,,,,,,672,325,12,,,,
07/10/20 11:54:12 PM,4054,,,,,,881,112,3,,,,
08/10/20 12:24:14 AM,4053,,,,,,392,38,33,,,,
08/10/20 01:13:34 AM,4051,,,,,,440,121,4,,,,
08/10/20 01:19:09 AM,4050,,,,,,324,107,3,,,,
08/10/20 01:20:44 AM,4051,,,,,,575,170,4,,,,
08/10/20 01:26:29 AM,4051,,,,,,191,68,2,,,,
08/10/20 01:32:03 AM,4051,,,,,,405,138,32,,,,
08/10/20 01:33:38 AM,4051,,,,,,832,89,2,,,,
08/10/20 01:41:19 AM,4050,,,,,,185,55,2,,,,
08/10/20 01:42:52 AM,4051,,,,,,825,101,3,,,,
08/10/20 01:44:33 AM,4052,,,,,,588,206,5,,,,
08/10/20 01:50:13 AM,4051,,,,,,648,136,4,,,,
08/10/20 01:51:54 AM,4049,,,,,,159,75,11,,,,
08/10/20 01:53:29 AM,4049,,,,,,771,55,2,,,,
08/10/20 01:55:01 AM,4050,,,,,,588,222,5,,,,
08/10/20 02:02:41 AM,4051,,,,,,170,40,10,,,,
08/10/20 02:14:07 AM,4050,,,,,,404,134,2,,,,
08/10/20 02:15:43 AM,4050,,,,,,763,61,3,,,,
08/10/20 02:19:16 AM,4050,,,,,,767,94,3,,,,
08/10/20 02:22:42 AM,4050,,,,,,308,163,8,,,,
08/10/20 02:24:20 AM,4051,,,,,,786,66,2,,,,
08/10/20 02:27:57 AM,4050,,,,,,571,230,5,,,,
08/10/20 02:31:26 AM,4049,,,,,,226,145,6,,,,
08/10/20 02:33:02 AM,4050,,,,,,891,50,1,,,,
08/10/20 02:38:39 AM,4049,,,,,,190,71,5,,,,
08/10/20 02:40:23 AM,4050,,,,,,390,123,3,,,,
08/10/20 02:41:56 AM,4049,,,,,,154,73,3,,,,
08/10/20 02:45:30 AM,4048,,,,,,286,127,3,,,,
08/10/20 02:49:02 AM,4050,,,,,,410,99,2,,,,
08/10/20 02:50:35 AM,4050,,,,,,783,44,1,,,,
08/10/20 02:54:10 AM,4049,,,,,,732,76,2,,,,
08/10/20 02:55:43 AM,4049,,,,,,434,113,2,,,,
08/10/20 02:57:18 AM,4050,,,,,,837,58,1,,,,
08/10/20 03:04:40 AM,4049,,,,,,818,55,2,,,,
08/10/20 03:14:16 AM,4049,,,,,,384,65,1,,,,
08/10/20 03:15:48 AM,4048,,,,,,402,15,0,,,,
08/10/20 04:19:41 AM,4046,,,,,,159,52,1,,,,
08/10/20 04:45:36 AM,4045,,,,,,344,45,1,,,,
08/10/20 04:47:10 AM,4045,,,,,,393,96,2,,,,
08/10/20 04:48:43 AM,4045,,,,,,131,41,8,,,,
08/10/20 04:50:15 AM,4045,,,,,,96,15,2,,,,
08/10/20 04:51:51 AM,4045,,,,,,358,22,0,,,,
08/10/20 04:53:27 AM,4044,,,,,,539,176,4,,,,
08/10/20 04:57:07 AM,4045,,,,,,1419,37,1,,,,
08/10/20 05:00:34 AM,4043,,,,,,737,50,2,,,,
08/10/20 05:06:12 AM,4043,,,,,,432,101,2,,,,
08/10/20 05:09:38 AM,4045,,,,,,390,22,0,,,,
08/10/20 05:15:08 AM,4045,,,,,,425,65,1,,,,
08/10/20 05:30:36 AM,4044,,,,,,674,64,2,,,,
08/10/20 05:32:18 AM,4044,,,,,,722,55,1,,,,
08/10/20 05:37:54 AM,4043,,,,,,722,18,1,,,,
08/10/20 05:39:26 AM,4043,,,,,,277,70,1,,,,
08/10/20 05:41:04 AM,4043,,,,,,709,70,2,,,,
08/10/20 05:42:37 AM,4043,,,,,,697,47,2,,,,
08/10/20 06:32:33 AM,4041,,,,,,362,20,0,,,,
08/10/20 06:32:36 AM,4041,,,,,,362,20,0,,,,
08/10/20 06:36:26 AM,4041,,,,,,648,39,1,,,,
08/10/20 07:02:11 AM,4041,,,,,,160,52,6,,,,
08/10/20 08:01:57 AM,4039,,,,,,255,15,0,,,,
08/10/20 08:09:37 AM,4039,,,,,,133,29,8,,,,
08/10/20 08:11:22 AM,4038,,,,,,643,15,0,,,,
08/10/20 04:42:44 PM,4017,,,,,R,,,,
08/10/20 05:07:15 PM,4017,,,,,R,,,,
08/10/20 09:08:10 PM,4006,,,,,R,,,,
08/10/20 09:57:35 PM,4004,,,,,R,,,,
08/10/20 10:01:50 PM,4004,,,,,R,,,,
08/10/20 10:03:44 PM,4002,,,,,R,,,,
08/10/20 10:14:27 PM,4003,,,,,R,,,,
08/10/20 10:20:44 PM,4002,,,,,R,,,,
08/10/20 10:24:50 PM,4003,,,,,R,,,,
08/10/20 10:26:38 PM,4003,,,,,R,,,,
08/10/20 10:30:41 PM,4002,,,,,R,,,,
08/10/20 10:32:33 PM,4002,,,,,R,,,,
08/10/20 10:34:23 PM,4003,,,,,R,,,,
08/10/20 10:36:09 PM,4002,,,,,R,,,,
08/10/20 10:40:14 PM,4002,,,,,R,,,,
08/10/20 10:49:03 PM,4001,,,,,R,,,,
08/10/20 10:53:14 PM,4001,,,,,R,,,,
08/10/20 10:57:21 PM,4001,,,,,R,,,,
08/10/20 11:01:27 PM,4001,,,,,R,,,,
08/10/20 11:01:29 PM,4001,,,,,R,,,,
08/10/20 11:03:29 PM,4001,,,,,R,,,,
08/10/20 11:05:19 PM,4001,,,,,R,,,,
08/10/20 11:09:22 PM,4000,,,,,R,,,,
08/10/20 11:11:11 PM,4000,,,,,R,,,,
08/10/20 11:21:45 PM,4000,,,,,R,,,,
08/10/20 11:23:35 PM,4000,,,,,R,,,,
08/10/20 11:29:53 PM,4000,,,,,R,,,,
08/10/20 11:34:03 PM,3999,,,,,R,,,,
08/10/20 11:35:58 PM,3999,,,,,R,,,,
08/10/20 11:37:44 PM,3999,,,,,R,,,,
08/10/20 11:39:32 PM,4000,,,,,R,,,,
08/10/20 11:48:02 PM,3999,,,,,R,,,,
08/10/20 11:49:50 PM,3999,,,,,R,,,,
08/10/20 11:51:47 PM,3998,,,,,R,,,,
08/10/20 11:53:35 PM,3999,,,,,R,,,,
08/10/20 11:57:38 PM,3998,,,,,R,,,,
08/10/20 11:59:27 PM,3998,,,,,R,,,,
09/10/20 12:01:16 AM,3998,,,,,R,,,,
09/10/20 12:18:36 AM,3997,,,,,R,,,,
09/10/20 12:27:29 AM,3996,,,,,R,,,,
09/10/20 12:31:41 AM,3997,,,,,R,,,,
09/10/20 12:40:16 AM,3997,,,,,R,,,,
09/10/20 12:41:55 AM,3996,,,,,,1261,64,4,,,,
09/10/20 12:45:34 AM,3996,,,,,,934,240,10,,,,
09/10/20 12:47:06 AM,3995,,,,,,521,66,1,,,,
09/10/20 12:48:42 AM,3997,,,,,,218,92,2,,,,
09/10/20 12:53:47 AM,3996,,,,,,803,260,5,,,,
09/10/20 12:55:24 AM,3996,,,,,,904,178,8,,,,
09/10/20 12:57:01 AM,3996,,,,,,140,55,6,,,,
09/10/20 12:58:35 AM,3994,,,,,,1170,85,7,,,,
09/10/20 01:22:12 AM,3996,,,,,,146,73,2,,,,
09/10/20 01:29:12 AM,3994,,,,,,933,198,8,,,,
09/10/20 01:30:50 AM,3995,,,,,,1063,169,12,,,,
09/10/20 01:32:23 AM,3995,,,,,,1086,136,9,,,,
09/10/20 01:34:05 AM,3995,,,,,,561,84,3,,,,
09/10/20 01:35:43 AM,3995,,,,,,875,259,7,,,,
09/10/20 01:39:21 AM,3994,,,,,,995,118,6,,,,
09/10/20 01:41:01 AM,3995,,,,,,413,148,16,,,,
09/10/20 01:42:41 AM,3994,,,,,,1134,91,5,,,,
09/10/20 01:44:21 AM,3994,,,,,,997,82,3,,,,
09/10/20 01:51:42 AM,3994,,,,,,279,119,6,,,,
09/10/20 01:53:21 AM,3995,,,,,,1081,87,4,,,,
09/10/20 02:03:00 AM,3994,,,,,,484,76,2,,,,
09/10/20 02:08:44 AM,3993,,,,,,817,297,6,,,,
09/10/20 02:14:23 AM,3993,,,,,,194,97,5,,,,
09/10/20 02:36:03 AM,3992,,,,,,795,192,11,,,,
09/10/20 02:39:41 AM,3993,,,,,,820,231,8,,,,
09/10/20 02:41:21 AM,3992,,,,,,1050,113,6,,,,
09/10/20 03:29:05 AM,3989,,,,,,713,21,1,,,,
09/10/20 03:52:50 AM,3986,,,,,,929,143,5,,,,
09/10/20 03:56:23 AM,3987,,,,,,163,113,10,,,,
09/10/20 04:16:13 AM,3987,,,,,,184,51,9,,,,
09/10/20 04:31:57 AM,3986,,,,,,377,15,0,,,,
09/10/20 04:35:57 AM,3987,,,,,,581,37,1,,,,
09/10/20 04:37:36 AM,3987,,,,,,176,45,4,,,,
09/10/20 04:41:17 AM,3986,,,,,,827,31,1,,,,
09/10/20 04:44:55 AM,3986,,,,,,1008,66,1,,,,
09/10/20 05:04:17 AM,3984,,,,,,628,73,1,,,,
09/10/20 05:05:50 AM,3985,,,,,,116,31,20,,,,
09/10/20 05:09:30 AM,3985,,,,,,410,29,1,,,,
09/10/20 05:13:07 AM,3986,,,,,,882,77,2,,,,
09/10/20 05:20:42 AM,3986,,,,,,830,126,5,,,,
09/10/20 05:22:35 AM,3984,,,,,,495,63,3,,,,
09/10/20 05:24:11 AM,3986,,,,,,376,15,0,,,,
09/10/20 05:25:48 AM,3984,,,,,,442,80,2,,,,
09/10/20 05:25:48 AM,3984,,,,,,442,80,2,,,,
09/10/20 05:27:21 AM,3984,,,,,,408,69,1,,,,
09/10/20 05:30:56 AM,3984,,,,,,980,79,3,,,,
09/10/20 05:30:57 AM,3984,,,,,,980,79,3,,,,
09/10/20 05:34:34 AM,3984,,,,,,781,247,9,,,,
09/10/20 05:36:09 AM,3985,,,,,,353,161,5,,,,
09/10/20 05:37:44 AM,3985,,,,,,478,22,1,,,,
09/10/20 05:43:20 AM,3985,,,,,,245,29,3,,,,
09/10/20 05:48:57 AM,3982,,,,,,829,131,5,,,,
09/10/20 05:52:29 AM,3984,,,,,,900,108,5,,,,
09/10/20 05:56:06 AM,3984,,,,,,187,55,33,,,,
09/10/20 06:01:42 AM,3984,,,,,,397,287,8,,,,
09/10/20 06:03:15 AM,3984,,,,,,227,154,6,,,,
09/10/20 06:04:48 AM,3983,,,,,,739,167,5,,,,
09/10/20 06:08:22 AM,3984,,,,,,320,201,14,,,,
09/10/20 06:09:54 AM,3983,,,,,,514,281,7,,,,
09/10/20 06:11:32 AM,3984,,,,,,498,224,8,,,,
09/10/20 06:13:05 AM,3984,,,,,,680,198,7,,,,
09/10/20 06:14:38 AM,3984,,,,,,170,113,6,,,,
09/10/20 06:16:14 AM,3984,,,,,,177,62,4,,,,
09/10/20 06:17:48 AM,3983,,,,,,714,130,5,,,,
09/10/20 06:21:18 AM,3983,,,,,,753,157,7,,,,
09/10/20 06:22:54 AM,3983,,,,,,397,80,4,,,,
09/10/20 06:24:29 AM,3984,,,,,,500,92,2,,,,
09/10/20 06:26:02 AM,3984,,,,,,659,197,9,,,,
09/10/20 06:27:40 AM,3984,,,,,,746,176,7,,,,
09/10/20 06:29:12 AM,3983,,,,,,693,257,8,,,,
09/10/20 06:30:50 AM,3984,,,,,,729,224,7,,,,
09/10/20 06:32:28 AM,3984,,,,,,599,180,4,,,,
09/10/20 06:34:03 AM,3983,,,,,,676,228,7,,,,
09/10/20 06:37:41 AM,3983,,,,,,709,201,5,,,,
09/10/20 06:39:15 AM,3983,,,,,,592,189,6,,,,
09/10/20 06:41:01 AM,3984,,,,,,283,101,3,,,,
09/10/20 06:42:38 AM,3984,,,,,,860,87,4,,,,
09/10/20 06:44:13 AM,3983,,,,,,547,230,10,,,,
09/10/20 06:47:52 AM,3984,,,,,,856,110,5,,,,
09/10/20 06:51:18 AM,3982,,,,,,713,130,4,,,,
09/10/20 06:52:53 AM,3984,,,,,,276,129,3,,,,
09/10/20 06:54:33 AM,3982,,,,,,340,71,2,,,,
09/10/20 07:01:53 AM,3982,,,,,,747,135,6,,,,
09/10/20 07:03:29 AM,3982,,,,,,887,86,3,,,,
09/10/20 07:05:05 AM,3983,,,,,,633,267,8,,,,
09/10/20 07:06:37 AM,3982,,,,,,808,98,2,,,,
09/10/20 07:12:06 AM,3983,,,,,,213,66,140,,,,
09/10/20 07:13:40 AM,3982,,,,,,388,38,1,,,,
09/10/20 07:15:14 AM,3983,,,,,,299,110,4,,,,
09/10/20 07:16:52 AM,3982,,,,,,678,189,5,,,,
09/10/20 07:22:31 AM,3983,,,,,,484,28,1,,,,
09/10/20 07:24:04 AM,3983,,,,,,847,52,4,,,,
09/10/20 07:25:36 AM,3982,,,,,,822,78,3,,,,
09/10/20 07:27:12 AM,3983,,,,,,375,32,1,,,,
09/10/20 07:30:48 AM,3982,,,,,,788,128,7,,,,
09/10/20 07:32:29 AM,3982,,,,,,310,23,2,,,,
09/10/20 07:34:04 AM,3982,,,,,,721,191,5,,,,
09/10/20 07:37:39 AM,3983,,,,,,618,198,6,,,,
09/10/20 07:39:16 AM,3982,,,,,,308,35,2,,,,
09/10/20 07:40:48 AM,3983,,,,,,453,265,7,,,,
09/10/20 07:50:22 AM,3981,,,,,,767,140,6,,,,
09/10/20 07:51:55 AM,3981,,,,,,725,155,5,,,,
09/10/20 07:55:28 AM,3982,,,,,,747,48,2,,,,
09/10/20 07:57:02 AM,3981,,,,,,596,151,4,,,,
09/10/20 08:04:41 AM,3982,,,,,,817,59,2,,,,
09/10/20 08:10:23 AM,3981,,,,,,670,156,3,,,,
09/10/20 08:14:00 AM,3981,,,,,,1206,20,1,,,,
09/10/20 08:15:42 AM,3981,,,,,,354,58,1,,,,
09/10/20 08:17:26 AM,3981,,,,,,650,150,4,,,,
09/10/20 08:19:00 AM,3981,,,,,,839,60,4,,,,
09/10/20 08:20:33 AM,3981,,,,,,795,74,2,,,,
09/10/20 08:22:07 AM,3980,,,,,,592,210,5,,,,
09/10/20 08:23:42 AM,3980,,,,,,361,0,0,,,,
09/10/20 08:25:14 AM,3980,,,,,,744,93,4,,,,
09/10/20 08:26:50 AM,3981,,,,,,408,225,10,,,,
09/10/20 08:28:22 AM,3981,,,,,,456,108,2,,,,
09/10/20 08:29:57 AM,3981,,,,,,616,176,4,,,,
09/10/20 08:31:36 AM,3980,,,,,,749,140,6,,,,
09/10/20 08:33:11 AM,3980,,,,,,825,59,1,,,,
09/10/20 08:36:50 AM,3980,,,,,,315,33,0,,,,
09/10/20 08:38:23 AM,3979,,,,,,386,24,0,,,,
09/10/20 08:41:59 AM,3980,,,,,,421,22,0,,,,
09/10/20 08:43:48 AM,3980,,,,,,534,204,6,,,,
09/10/20 08:45:27 AM,3981,,,,,,186,33,208,,,,
09/10/20 08:47:05 AM,3980,,,,,,118,43,9,,,,
09/10/20 08:48:42 AM,3980,,,,,,827,51,2,,,,
09/10/20 08:56:22 AM,3981,,,,,,249,110,3,,,,
09/10/20 09:00:08 AM,3980,,,,,,784,41,2,,,,
09/10/20 09:05:38 AM,3979,,,,,,484,34,1,,,,
09/10/20 09:11:14 AM,3979,,,,,,107,49,17,,,,
09/10/20 09:12:47 AM,3979,,,,,,540,139,3,,,,
09/10/20 09:14:25 AM,3979,,,,,,833,59,3,,,,
09/10/20 09:18:04 AM,3980,,,,,,767,67,1,,,,
09/10/20 09:19:36 AM,3979,,,,,,549,187,7,,,,
09/10/20 09:21:11 AM,3979,,,,,,720,112,3,,,,
09/10/20 09:24:43 AM,3980,,,,,,469,39,1,,,,
09/10/20 09:28:17 AM,3979,,,,,,412,75,1,,,,
09/10/20 09:34:02 AM,3979,,,,,,724,107,5,,,,
09/10/20 09:35:37 AM,3979,,,,,,165,53,3,,,,
09/10/20 09:37:23 AM,3979,,,,,,391,0,0,,,,
09/10/20 09:39:01 AM,3979,,,,,,451,24,0,,,,
09/10/20 09:40:40 AM,3979,,,,,,793,61,2,,,,
09/10/20 09:44:22 AM,3978,,,,,,207,95,2,,,,
09/10/20 09:48:00 AM,3979,,,,,,141,61,2,,,,
09/10/20 09:49:43 AM,3979,,,,,,316,32,1,,,,
09/10/20 09:51:22 AM,3979,,,,,,430,23,0,,,,
09/10/20 09:52:57 AM,3979,,,,,,596,142,3,,,,
09/10/20 10:02:30 AM,3977,,,,,,527,151,3,,,,
09/10/20 10:04:03 AM,3978,,,,,,726,34,1,,,,
09/10/20 10:05:35 AM,3977,,,,,,190,101,2,,,,
09/10/20 10:07:07 AM,3978,,,,,,361,25,0,,,,
09/10/20 10:08:40 AM,3979,,,,,,143,48,4,,,,
09/10/20 10:10:15 AM,3977,,,,,,167,50,3,,,,
09/10/20 10:15:46 AM,3978,,,,,,374,61,1,,,,
09/10/20 10:17:21 AM,3978,,,,,,755,38,1,,,,
09/10/20 10:18:54 AM,3978,,,,,,184,73,8,,,,
09/10/20 10:26:32 AM,3977,,,,,,352,40,1,,,,
09/10/20 10:28:07 AM,3976,,,,,,416,46,3,,,,
09/10/20 10:31:38 AM,3977,,,,,,797,56,1,,,,
09/10/20 10:35:15 AM,3977,,,,,,239,120,4,,,,
09/10/20 10:36:48 AM,3976,,,,,,331,0,0,,,,
09/10/20 10:38:22 AM,3975,,,,,,827,65,2,,,,
09/10/20 10:39:55 AM,3977,,,,,,121,39,1,,,,
09/10/20 10:41:31 AM,3977,,,,,,247,42,1,,,,
09/10/20 10:47:02 AM,3976,,,,,,786,47,2,,,,
09/10/20 10:48:38 AM,3977,,,,,,581,129,3,,,,
09/10/20 10:50:15 AM,3977,,,,,,331,79,14,,,,
09/10/20 10:53:51 AM,3977,,,,,,135,26,21,,,,
09/10/20 10:55:26 AM,3976,,,,,,599,145,3,,,,
09/10/20 10:57:03 AM,3976,,,,,,709,117,4,,,,
09/10/20 11:01:04 AM,3976,,,,,R,,,,
09/10/20 11:02:52 AM,3976,,,,,R,,,,
09/10/20 11:04:39 AM,3976,,,,,R,,,,
09/10/20 11:06:22 AM,3974,,,,,R,,,,
09/10/20 11:08:15 AM,3975,,,,,R,,,,
09/10/20 11:10:03 AM,3976,,,,,R,,,,
09/10/20 11:14:03 AM,3975,,,,,R,,,,
09/10/20 11:15:53 AM,3977,,,,,R,,,,
09/10/20 11:21:56 AM,3975,,,,,R,,,,
09/10/20 11:23:44 AM,3975,,,,,R,,,,
09/10/20 11:25:28 AM,3975,,,,,R,,,,
09/10/20 11:27:11 AM,3976,,,,,R,,,,
09/10/20 11:31:05 AM,3975,,,,,R,,,,
09/10/20 11:37:13 AM,3973,,,,,R,,,,
09/10/20 11:39:00 AM,3974,,,,,R,,,,
09/10/20 11:43:12 AM,3974,,,,,R,,,,
09/10/20 11:45:01 AM,3974,,,,,R,,,,
09/10/20 11:51:18 AM,3973,,,,,R,,,,
09/10/20 11:53:09 AM,3975,,,,,R,,,,
09/10/20 11:54:56 AM,3973,,,,,R,,,,
09/10/20 11:56:44 AM,3974,,,,,R,,,,
09/10/20 11:58:31 AM,3974,,,,,R,,,,
09/10/20 12:02:34 PM,3974,,,,,R,,,,
09/10/20 12:04:21 PM,3975,,,,,R,,,,
09/10/20 12:06:10 PM,3974,,,,,R,,,,
09/10/20 12:07:57 PM,3973,,,,,R,,,,
09/10/20 12:09:43 PM,3972,,,,,R,,,,
09/10/20 12:11:38 PM,3974,,,,,R,,,,
09/10/20 12:13:26 PM,3974,,,,,R,,,,
09/10/20 12:15:14 PM,3974,,,,,R,,,,
09/10/20 12:17:01 PM,3974,,,,,R,,,,
09/10/20 12:18:50 PM,3975,,,,,R,,,,
09/10/20 12:18:51 PM,3975,,,,,R,,,,
09/10/20 12:20:38 PM,3974,,,,,R,,,,
09/10/20 12:24:47 PM,3972,,,,,R,,,,
09/10/20 12:26:36 PM,3973,,,,,R,,,,
09/10/20 12:28:27 PM,3973,,,,,R,,,,
09/10/20 12:32:34 PM,3973,,,,,R,,,,
09/10/20 12:34:21 PM,3973,,,,,R,,,,
09/10/20 12:35:53 PM,3974,,,,,,641,37,1,,,,
09/10/20 12:41:42 PM,3972,,,,,,0,0,0,,,,
09/10/20 12:43:19 PM,3974,,,,,,712,32,1,,,,
09/10/20 12:47:28 PM,3973,,,,,R,,,,
09/10/20 12:49:13 PM,3972,,,,,R,,,,
09/10/20 12:51:06 PM,3973,,,,,R,,,,
09/10/20 12:52:52 PM,3973,,,,,R,,,,
09/10/20 12:56:41 PM,3972,,,,,R,,,,
09/10/20 12:58:37 PM,3973,,,,,R,,,,
09/10/20 01:00:24 PM,3972,,,,,R,,,,
09/10/20 01:02:13 PM,3971,,,,,R,,,,
09/10/20 01:04:00 PM,3972,,,,,R,,,,
09/10/20 01:05:50 PM,3972,,,,,R,,,,
09/10/20 01:07:46 PM,3973,,,,,R,,,,
09/10/20 01:11:49 PM,3973,,,,,R,,,,
09/10/20 01:16:04 PM,3973,,,,,R,,,,
09/10/20 01:24:39 PM,3971,,,,,R,,,,
09/10/20 01:26:33 PM,3972,,,,,R,,,,
09/10/20 01:30:36 PM,3971,,,,,R,,,,
09/10/20 01:32:24 PM,3972,,,,,R,,,,
09/10/20 01:34:11 PM,3971,,,,,R,,,,
09/10/20 01:35:58 PM,3972,,,,,R,,,,
09/10/20 01:37:46 PM,3971,,,,,R,,,,
09/10/20 01:39:35 PM,3971,,,,,R,,,,
09/10/20 01:43:39 PM,3970,,,,,R,,,,
09/10/20 01:45:33 PM,3971,,,,,R,,,,
09/10/20 01:53:28 PM,3970,,,,,R,,,,
09/10/20 01:55:20 PM,3969,,,,,R,,,,
09/10/20 02:01:25 PM,3969,,,,,R,,,,
09/10/20 02:03:14 PM,3970,,,,,R,,,,
09/10/20 02:05:04 PM,3970,,,,,R,,,,
09/10/20 02:06:53 PM,3969,,,,,R,,,,
09/10/20 02:08:40 PM,3970,,,,,R,,,,
09/10/20 02:12:07 PM,3968,,,,,R,,,,
09/10/20 02:16:10 PM,3969,,,,,R,,,,
09/10/20 02:17:59 PM,3970,,,,,R,,,,
09/10/20 02:19:46 PM,3970,,,,,R,,,,
09/10/20 02:21:34 PM,3969,,,,,R,,,,
09/10/20 02:23:20 PM,3968,,,,,R,,,,
09/10/20 02:25:10 PM,3970,,,,,R,,,,
09/10/20 02:26:59 PM,3969,,,,,R,,,,
09/10/20 02:33:19 PM,3969,,,,,R,,,,
09/10/20 02:35:06 PM,3969,,,,,R,,,,
09/10/20 02:36:53 PM,3969,,,,,R,,,,
09/10/20 02:40:27 PM,3967,,,,,R,,,,
09/10/20 02:42:16 PM,3969,,,,,R,,,,
09/10/20 02:44:08 PM,3968,,,,,R,,,,
09/10/20 02:45:55 PM,3969,,,,,R,,,,
09/10/20 02:47:41 PM,3968,,,,,R,,,,
09/10/20 02:49:37 PM,3969,,,,,R,,,,
09/10/20 02:51:29 PM,3969,,,,,R,,,,
09/10/20 02:53:22 PM,3968,,,,,R,,,,
09/10/20 02:57:22 PM,3968,,,,,R,,,,
09/10/20 03:01:24 PM,3967,,,,,R,,,,
09/10/20 03:10:02 PM,3967,,,,,R,,,,
09/10/20 03:11:52 PM,3968,,,,,R,,,,
09/10/20 03:13:40 PM,3967,,,,,R,,,,
09/10/20 03:17:42 PM,3967,,,,,R,,,,
09/10/20 03:24:01 PM,3967,,,,,R,,,,
